"","state","state_code","county","fips","demo_vote_share","democrat"
"1614","Montana","MT","Sheridan",30091,0.259945504087193,0
"1615","Montana","MT","Silver Bow",30093,0.523887673231218,1
"1616","Montana","MT","Stillwater",30095,0.186332854504412,0
"1617","Montana","MT","Sweet Grass",30097,0.190792596108211,0
"1618","Montana","MT","Teton",30099,0.2534504391468,0
"1619","Montana","MT","Toole",30101,0.197349042709867,0
"1620","Montana","MT","Treasure",30103,0.133182844243792,0
"1621","Montana","MT","Valley",30105,0.227529532614278,0
"1622","Montana","MT","Wheatland",30107,0.189217758985201,0
"1623","Montana","MT","Wibaux",30109,0.101663585951941,0
"1624","Montana","MT","Yellowstone",30111,0.320816692712855,0
"1625","Nebraska","NE","Adams",31001,0.244357285576852,0
"1626","Nebraska","NE","Antelope",31003,0.116732703444072,0
"1627","Nebraska","NE","Arthur",31005,0.0622710622710623,0
"1628","Nebraska","NE","Banner",31007,0.0472636815920398,0
"1629","Nebraska","NE","Blaine",31009,0.0946372239747634,0
"1630","Nebraska","NE","Boone",31011,0.142512908777969,0
"1631","Nebraska","NE","Box Butte",31013,0.195978878960195,0
"1632","Nebraska","NE","Boyd",31015,0.110726643598616,0
"1633","Nebraska","NE","Brown",31017,0.0958046336881653,0
"1634","Nebraska","NE","Buffalo",31019,0.225424771640873,0
"1635","Nebraska","NE","Burt",31021,0.261382799325464,0
"1636","Nebraska","NE","Butler",31023,0.173574478774177,0
"1637","Nebraska","NE","Cass",31025,0.269388386298616,0
"1638","Nebraska","NE","Cedar",31027,0.129185520361991,0
"1639","Nebraska","NE","Chase",31029,0.0900948366701791,0
"1640","Nebraska","NE","Cherry",31031,0.101667735728031,0
"1641","Nebraska","NE","Cheyenne",31033,0.150923370834218,0
"1642","Nebraska","NE","Clay",31035,0.155628058727569,0
"1643","Nebraska","NE","Colfax",31037,0.267268201617922,0
"1644","Nebraska","NE","Cuming",31039,0.176485027000491,0
"1645","Nebraska","NE","Custer",31041,0.113411181882519,0
"1646","Nebraska","NE","Dakota",31043,0.368530020703934,0
"1647","Nebraska","NE","Dawes",31045,0.217899891186072,0
"1648","Nebraska","NE","Dawson",31047,0.247365373480023,0
"1649","Nebraska","NE","Deuel",31049,0.121951219512195,0
"1650","Nebraska","NE","Dixon",31051,0.199856218547807,0
"1651","Nebraska","NE","Dodge",31053,0.292613819305815,0
"1652","Nebraska","NE","Douglas",31055,0.473304413287693,1
"1653","Nebraska","NE","Dundy",31057,0.093389296956978,0
"1654","Nebraska","NE","Fillmore",31059,0.208432505950357,0
"1655","Nebraska","NE","Franklin",31061,0.149432157800359,0
"1656","Nebraska","NE","Frontier",31063,0.121234939759036,0
"1657","Nebraska","NE","Furnas",31065,0.12991452991453,0
"1658","Nebraska","NE","Gage",31067,0.292097929936306,0
"1659","Nebraska","NE","Garden",31069,0.142325581395349,0
"1660","Nebraska","NE","Garfield",31071,0.123469387755102,0
"1661","Nebraska","NE","Gosper",31073,0.164356435643564,0
"1662","Nebraska","NE","Grant",31075,0.0493827160493827,0
"1663","Nebraska","NE","Greeley",31077,0.178723404255319,0
"1664","Nebraska","NE","Hall",31079,0.284768812330009,0
"1665","Nebraska","NE","Hamilton",31081,0.175459632294165,0
"1666","Nebraska","NE","Harlan",31083,0.138646288209607,0
"1667","Nebraska","NE","Hayes",31085,0.0583657587548638,0
"1668","Nebraska","NE","Hitchcock",31087,0.109673024523161,0
"1669","Nebraska","NE","Holt",31089,0.103751465416178,0
"1670","Nebraska","NE","Hooker",31091,0.0959232613908873,0
"1671","Nebraska","NE","Howard",31093,0.181696726786907,0
"1672","Nebraska","NE","Jefferson",31095,0.23955352032055,0
"1673","Nebraska","NE","Johnson",31097,0.269506941120153,0
"1674","Nebraska","NE","Kearney",31099,0.166868932038835,0
"1675","Nebraska","NE","Keith",31101,0.14154685176004,0
"1676","Nebraska","NE","Keya Paha",31103,0.0835073068893528,0
"1677","Nebraska","NE","Kimball",31105,0.137149672033393,0
"1678","Nebraska","NE","Knox",31107,0.174969623329283,0
"1679","Nebraska","NE","Lancaster",31109,0.454387291426558,1
"1680","Nebraska","NE","Lincoln",31111,0.180583968755812,0
"1681","Nebraska","NE","Logan",31113,0.0706401766004415,0
"1682","Nebraska","NE","Loup",31115,0.124675324675325,0
"1683","Nebraska","NE","McPherson",31117,0.0487804878048781,0
"1684","Nebraska","NE","Madison",31119,0.189012061632852,0
"1685","Nebraska","NE","Merrick",31121,0.158922914466737,0
"1686","Nebraska","NE","Morrill",31123,0.12856496152105,0
"1687","Nebraska","NE","Nance",31125,0.173349784083899,0
"1688","Nebraska","NE","Nemaha",31127,0.248339133185701,0
"1689","Nebraska","NE","Nuckolls",31129,0.160090702947846,0
"1690","Nebraska","NE","Otoe",31131,0.2715569263779,0
"1691","Nebraska","NE","Pawnee",31133,0.21024868123587,0
"1692","Nebraska","NE","Perkins",31135,0.110652920962199,0
"1693","Nebraska","NE","Phelps",31137,0.121831735889244,0
"1694","Nebraska","NE","Pierce",31139,0.105234159779614,0
"1695","Nebraska","NE","Platte",31141,0.183329869050094,0
"1696","Nebraska","NE","Polk",31143,0.15995352439969,0
"1697","Nebraska","NE","Red Willow",31145,0.124758220502901,0
"1698","Nebraska","NE","Richardson",31147,0.214980289093298,0
"1699","Nebraska","NE","Rock",31149,0.087719298245614,0
"1700","Nebraska","NE","Saline",31151,0.337422118380062,0
"1701","Nebraska","NE","Sarpy",31153,0.34789029535865,0
"1702","Nebraska","NE","Saunders",31155,0.23232044198895,0
"1703","Nebraska","NE","Scotts Bluff",31157,0.22399944122372,0
"1704","Nebraska","NE","Seward",31159,0.236682655894976,0
"1705","Nebraska","NE","Sheridan",31161,0.110046012269939,0
"1706","Nebraska","NE","Sherman",31163,0.216147488874762,0
"1707","Nebraska","NE","Sioux",31165,0.110054347826087,0
"1708","Nebraska","NE","Stanton",31167,0.148875401642271,0
"1709","Nebraska","NE","Thayer",31169,0.185501858736059,0
"1710","Nebraska","NE","Thomas",31171,0.0763358778625954,0
"1711","Nebraska","NE","Thurston",31173,0.440134099616858,0
"1712","Nebraska","NE","Valley",31175,0.153741496598639,0
"1713","Nebraska","NE","Washington",31177,0.242152880354505,0
"1714","Nebraska","NE","Wayne",31179,0.221133474576271,0
"1715","Nebraska","NE","Webster",31181,0.179156908665105,0
"1716","Nebraska","NE","Wheeler",31183,0.133333333333333,0
"1717","Nebraska","NE","York",31185,0.185864284594891,0
"1718","Nevada","NV","Churchill",32001,0.202047906381423,0
"1719","Nevada","NV","Clark",32003,0.524309266954831,1
"1720","Nevada","NV","Douglas",32005,0.303173749327595,0
"1721","Nevada","NV","Elko",32007,0.183253408050003,0
"1722","Nevada","NV","Esmeralda",32009,0.153664302600473,0
"1723","Nevada","NV","Eureka",32011,0.0866510538641686,0
"1724","Nevada","NV","Humboldt",32013,0.215451577801959,0
"1725","Nevada","NV","Lander",32015,0.167012018234563,0
"1726","Nevada","NV","Lincoln",32017,0.133677298311445,0
"1727","Nevada","NV","Lyon",32019,0.258648261930814,0
"1728","Nevada","NV","Mineral",32021,0.318978467701552,0
"1729","Nevada","NV","Nye",32023,0.259964276601174,0
"1730","Nevada","NV","Pershing",32027,0.216952573158426,0
"1731","Nevada","NV","Storey",32029,0.293979671618452,0
"1732","Nevada","NV","Washoe",32031,0.463910551715267,1
"1733","Nevada","NV","White Pine",32033,0.187384044526902,0
"1734","Nevada","NV","Carson City",32510,0.384154141349536,0
"1735","New Hampshire","NH","Belknap",33001,0.38570409473534,0
"1736","New Hampshire","NH","Carroll",33003,0.438512965964344,0
"1737","New Hampshire","NH","Cheshire",33005,0.526649958228906,1
"1738","New Hampshire","NH","Coos",33007,0.419978242784924,0
"1739","New Hampshire","NH","Grafton",33009,0.556933836025864,1
"1740","New Hampshire","NH","Hillsborough",33011,0.465027993481418,0
"1741","New Hampshire","NH","Merrimack",33013,0.480561400153022,1
"1742","New Hampshire","NH","Rockingham",33015,0.440898618781485,0
"1743","New Hampshire","NH","Strafford",33017,0.505710144927536,1
"1744","New Hampshire","NH","Sullivan",33019,0.450116827580126,0
"1745","New Jersey","NJ","Atlantic",34001,0.519426042918894,1
"1746","New Jersey","NJ","Bergen",34003,0.551426677096848,1
"1747","New Jersey","NJ","Burlington",34005,0.555966621449418,1
"1748","New Jersey","NJ","Camden",34007,0.647494174551617,1
"1749","New Jersey","NJ","Cape May",34009,0.384836418866221,0
"1750","New Jersey","NJ","Cumberland",34011,0.514239685949189,1
"1751","New Jersey","NJ","Essex",34013,0.774559874442808,1
"1752","New Jersey","NJ","Gloucester",34015,0.479210560261427,0
"1753","New Jersey","NJ","Hudson",34017,0.7472,1
"1754","New Jersey","NJ","Hunterdon",34019,0.407956406347055,0
"1755","New Jersey","NJ","Mercer",34021,0.669364782244824,1
"1756","New Jersey","NJ","Middlesex",34023,0.591974290252743,1
"1757","New Jersey","NJ","Monmouth",34025,0.436358257760587,0
"1758","New Jersey","NJ","Morris",34027,0.460230176985496,0
"1759","New Jersey","NJ","Ocean",34029,0.31764602969799,0
"1760","New Jersey","NJ","Passaic",34031,0.599372696378887,1
"1761","New Jersey","NJ","Salem",34033,0.403607513392554,0
"1762","New Jersey","NJ","Somerset",34035,0.545470170346039,1
"1763","New Jersey","NJ","Sussex",34037,0.326633030245798,0
"1764","New Jersey","NJ","Union",34039,0.66410181326726,1
"1765","New Jersey","NJ","Warren",34041,0.350983020554066,0
"1766","New Mexico","NM","Bernalillo",35001,0.522158143463603,1
"1767","New Mexico","NM","Catron",35003,0.208394338701806,0
"1768","New Mexico","NM","Chaves",35005,0.273000838636476,0
"1769","New Mexico","NM","Cibola",35006,0.463971226590599,1
"1770","New Mexico","NM","Colfax",35007,0.399287321830458,0
"1771","New Mexico","NM","Curry",35009,0.233433059087509,0
"1772","New Mexico","NM","De Baca",35011,0.212087912087912,0
"1773","New Mexico","NM","Dona Ana",35013,0.537127731853697,1
"1774","New Mexico","NM","Eddy",35015,0.255910916764123,0
"1775","New Mexico","NM","Grant",35017,0.489891499492624,1
"1776","New Mexico","NM","Guadalupe",35019,0.530925013683634,1
"1777","New Mexico","NM","Harding",35021,0.296015180265655,0
"1778","New Mexico","NM","Hidalgo",35023,0.418803418803419,0
"1779","New Mexico","NM","Lea",35025,0.221883468834688,0
"1780","New Mexico","NM","Lincoln",35027,0.261851269377668,0
"1781","New Mexico","NM","Los Alamos",35028,0.510978410656867,1
"1782","New Mexico","NM","Luna",35029,0.437971213159698,0
"1783","New Mexico","NM","McKinley",35031,0.625535640234069,1
"1784","New Mexico","NM","Mora",35033,0.629250307251127,1
"1785","New Mexico","NM","Otero",35035,0.305284147557328,0
"1786","New Mexico","NM","Quay",35037,0.28471444568869,0
"1787","New Mexico","NM","Rio Arriba",35039,0.644710310525608,1
"1788","New Mexico","NM","Roosevelt",35041,0.24436974789916,0
"1789","New Mexico","NM","Sandoval",35043,0.449132760577079,1
"1790","New Mexico","NM","San Juan",35045,0.279006723053568,0
"1791","New Mexico","NM","San Miguel",35047,0.677611384987443,1
"1792","New Mexico","NM","Santa Fe",35049,0.711047960355013,1
"1793","New Mexico","NM","Sierra",35051,0.311136846168693,0
"1794","New Mexico","NM","Socorro",35053,0.482382061735585,1
"1795","New Mexico","NM","Taos",35055,0.699082568807339,1
"1796","New Mexico","NM","Torrance",35057,0.282258064516129,0
"1797","New Mexico","NM","Union",35059,0.188014101057579,0
"1798","New Mexico","NM","Valencia",35061,0.392903740214555,0
"1799","Missouri","MO","Kansas City",36000,0.759986314258832,1
"1800","New York","NY","Albany",36001,0.594128584710005,1
"1801","New York","NY","Allegany",36003,0.261181254012412,0
"1802","New York","NY","Bronx",36005,0.885172781473861,1
"1803","New York","NY","Broome",36007,0.455572079189516,0
"1804","New York","NY","Cattaraugus",36009,0.304771990629312,0
"1805","New York","NY","Cayuga",36011,0.40763294344628,0
"1806","New York","NY","Chautauqua",36013,0.352011653206476,0
"1807","New York","NY","Chemung",36015,0.380879869320856,0
"1808","New York","NY","Chenango",36017,0.336061507936508,0
"1809","New York","NY","Clinton",36019,0.469054664382495,1
"1810","New York","NY","Columbia",36021,0.494595819040839,1
"1811","New York","NY","Cortland",36023,0.433264177040111,0
"1812","New York","NY","Delaware",36025,0.33483225545675,0
"1813","New York","NY","Dutchess",36027,0.475514381291338,1
"1814","New York","NY","Erie",36029,0.508600767187961,1
"1815","New York","NY","Essex",36031,0.450807294691602,0
"1816","New York","NY","Franklin",36033,0.43045068428504,0
"1817","New York","NY","Fulton",36035,0.306212878287923,0
"1818","New York","NY","Genesee",36037,0.28942191283293,0
"1819","New York","NY","Greene",36039,0.335827664399093,0
"1820","New York","NY","Hamilton",36041,0.294263565891473,0
"1821","New York","NY","Herkimer",36043,0.307865168539326,0
"1822","New York","NY","Jefferson",36045,0.361151794120724,0
"1823","New York","NY","Kings",36047,0.79512043743522,1
"1824","New York","NY","Lewis",36049,0.277792494481236,0
"1825","New York","NY","Livingston",36051,0.356198594785388,0
"1826","New York","NY","Madison",36053,0.388072112825971,0
"1827","New York","NY","Monroe",36055,0.542258259294402,1
"1828","New York","NY","Montgomery",36057,0.346121549280991,0
"1829","New York","NY","Nassau",36059,0.51193860906452,1
"1830","New York","NY","New York",36061,0.865569207356725,1
"1831","New York","NY","Niagara",36063,0.384829332698426,0
"1832","New York","NY","Oneida",36065,0.370765528683976,0
"1833","New York","NY","Onondaga",36067,0.538941661869123,1
"1834","New York","NY","Ontario",36069,0.425446821539286,0
"1835","New York","NY","Orange",36071,0.449135316831227,0
"1836","New York","NY","Orleans",36073,0.272893772893773,0
"1837","New York","NY","Oswego",36075,0.354815276048153,0
"1838","New York","NY","Otsego",36077,0.407160666978339,0
"1839","New York","NY","Putnam",36079,0.39878096493215,0
"1840","New York","NY","Queens",36081,0.753533325660372,1
"1841","New York","NY","Rensselaer",36083,0.457183980324753,0
"1842","New York","NY","Richmond",36085,0.409720380194518,0
"1843","New York","NY","Rockland",36087,0.513313642319394,1
"1844","New York","NY","St. Lawrence",36089,0.421063384238214,0
"1845","New York","NY","Saratoga",36091,0.446237313092713,0
"1846","New York","NY","Schenectady",36093,0.501590368608799,1
"1847","New York","NY","Schoharie",36095,0.301779359430605,0
"1848","New York","NY","Schuyler",36097,0.352371181030552,0
"1849","New York","NY","Seneca",36099,0.407510729613734,0
"1850","New York","NY","Steuben",36101,0.298223894100281,0
"1851","New York","NY","Suffolk",36103,0.446163985826138,0
"1852","New York","NY","Sullivan",36105,0.419562677349357,0
"1853","New York","NY","Tioga",36107,0.337503923942778,0
"1854","New York","NY","Tompkins",36109,0.676929565584142,1
"1855","New York","NY","Ulster",36111,0.517497387990904,1
"1856","New York","NY","Warren",36113,0.416804635761589,0
"1857","New York","NY","Washington",36115,0.370923026744945,0
"1858","New York","NY","Wayne",36117,0.339481442285887,0
"1859","New York","NY","Westchester",36119,0.648811971805874,1
"1860","New York","NY","Wyoming",36121,0.225690831309978,0
"1861","New York","NY","Yates",36123,0.363500894098947,0
"1862","North Carolina","NC","Alamance",37001,0.419256011355172,0
"1863","North Carolina","NC","Alexander",37003,0.206173717913634,0
"1864","North Carolina","NC","Alleghany",37005,0.245719661335842,0
"1865","North Carolina","NC","Anson",37007,0.555618776671408,1
"1866","North Carolina","NC","Ashe",37009,0.26072705601907,0
"1867","North Carolina","NC","Avery",37011,0.204752091162565,0
"1868","North Carolina","NC","Beaufort",37013,0.366112457181051,0
"1869","North Carolina","NC","Bertie",37015,0.618166256552905,1
"1870","North Carolina","NC","Bladen",37017,0.443983141473234,0
"1871","North Carolina","NC","Brunswick",37019,0.340624131322146,0
"1872","North Carolina","NC","Buncombe",37021,0.543027197420599,1
"1873","North Carolina","NC","Burke",37023,0.289080164439877,0
"1874","North Carolina","NC","Cabarrus",37025,0.380763005284653,0
"1875","North Carolina","NC","Caldwell",37027,0.231965859030837,0
"1876","North Carolina","NC","Camden",37029,0.254494606472233,0
"1877","North Carolina","NC","Carteret",37031,0.263068738254678,0
"1878","North Carolina","NC","Caswell",37033,0.432881662149955,0
"1879","North Carolina","NC","Catawba",37035,0.293237135630468,0
"1880","North Carolina","NC","Chatham",37037,0.528620542548119,1
"1881","North Carolina","NC","Cherokee",37039,0.201678301953318,0
"1882","North Carolina","NC","Chowan",37041,0.413945766463752,0
"1883","North Carolina","NC","Clay",37043,0.227454242928453,0
"1884","North Carolina","NC","Cleveland",37045,0.33496742999127,0
"1885","North Carolina","NC","Columbus",37047,0.381889431990561,0
"1886","North Carolina","NC","Craven",37049,0.375098402161656,0
"1887","North Carolina","NC","Cumberland",37051,0.561581415776512,1
"1888","North Carolina","NC","Currituck",37053,0.229931328439498,0
"1889","North Carolina","NC","Dare",37055,0.368300270284053,0
"1890","North Carolina","NC","Davidson",37057,0.241917815539169,0
"1891","North Carolina","NC","Davie",37059,0.242232027946314,0
"1892","North Carolina","NC","Duplin",37061,0.397151898734177,0
"1893","North Carolina","NC","Durham",37063,0.776576530416181,1
"1894","North Carolina","NC","Edgecombe",37065,0.651932813630154,1
"1895","North Carolina","NC","Forsyth",37067,0.529768047018709,1
"1896","North Carolina","NC","Franklin",37069,0.423933087460485,0
"1897","North Carolina","NC","Gaston",37071,0.323308894442658,0
"1898","North Carolina","NC","Gates",37073,0.442321958456973,0
"1899","North Carolina","NC","Graham",37075,0.18426103646833,0
"1900","North Carolina","NC","Granville",37077,0.47194092055716,0
"1901","North Carolina","NC","Greene",37079,0.445336627547869,0
"1902","North Carolina","NC","Guilford",37081,0.579817796857093,1
"1903","North Carolina","NC","Halifax",37083,0.625740056423094,1
"1904","North Carolina","NC","Harnett",37085,0.363334418756106,0
"1905","North Carolina","NC","Haywood",37087,0.340840303316302,0
"1906","North Carolina","NC","Henderson",37089,0.340810643564356,0
"1907","North Carolina","NC","Hertford",37091,0.678382093068918,1
"1908","North Carolina","NC","Hoke",37093,0.533516182117389,1
"1909","North Carolina","NC","Hyde",37095,0.418836805555556,0
"1910","North Carolina","NC","Iredell",37097,0.299562779318614,0
"1911","North Carolina","NC","Jackson",37099,0.412173355421365,0
"1912","North Carolina","NC","Johnston",37101,0.330140031894214,0
"1913","North Carolina","NC","Jones",37103,0.402142161635832,0
"1914","North Carolina","NC","Lee",37105,0.417357678201244,0
"1915","North Carolina","NC","Lenoir",37107,0.471294811056814,0
"1916","North Carolina","NC","Lincoln",37109,0.24728281238288,0
"1917","North Carolina","NC","McDowell",37111,0.234817610062893,0
"1918","North Carolina","NC","Macon",37113,0.274952069471073,0
"1919","North Carolina","NC","Madison",37115,0.348389386813382,0
"1920","North Carolina","NC","Martin",37117,0.488632564359746,0
"1921","North Carolina","NC","Mecklenburg",37119,0.622940973698179,1
"1922","North Carolina","NC","Mitchell",37121,0.197134387351779,0
"1923","North Carolina","NC","Montgomery",37123,0.359618717504333,0
"1924","North Carolina","NC","Moore",37125,0.335352830033681,0
"1925","North Carolina","NC","Nash",37127,0.487464596664219,0
"1926","North Carolina","NC","New Hanover",37129,0.4555560520084,0
"1927","North Carolina","NC","Northampton",37131,0.623883021933388,1
"1928","North Carolina","NC","Onslow",37133,0.306537148857968,0
"1929","North Carolina","NC","Orange",37135,0.727750789409764,1
"1930","North Carolina","NC","Pamlico",37137,0.356331877729258,0
"1931","North Carolina","NC","Pasquotank",37139,0.495371168995457,1
"1932","North Carolina","NC","Pender",37141,0.335449166218397,0
"1933","North Carolina","NC","Perquimans",37143,0.345706618962433,0
"1934","North Carolina","NC","Person",37145,0.399337241906704,0
"1935","North Carolina","NC","Pitt",37147,0.519378593515219,1
"1936","North Carolina","NC","Polk",37149,0.341595024693616,0
"1937","North Carolina","NC","Randolph",37151,0.204320557491289,0
"1938","North Carolina","NC","Richmond",37153,0.439828228476821,0
"1939","North Carolina","NC","Robeson",37155,0.465416809437564,0
"1940","North Carolina","NC","Rockingham",37157,0.33653436775628,0
"1941","North Carolina","NC","Rowan",37159,0.30138731376905,0
"1942","North Carolina","NC","Rutherford",37161,0.247863529877586,0
"1943","North Carolina","NC","Sampson",37163,0.40678031471768,0
"1944","North Carolina","NC","Scotland",37165,0.525488225157955,1
"1945","North Carolina","NC","Stanly",37167,0.237122706153692,0
"1946","North Carolina","NC","Stokes",37169,0.206873614190687,0
"1947","North Carolina","NC","Surry",37171,0.232575475214312,0
"1948","North Carolina","NC","Swain",37173,0.358589157413455,0
"1949","North Carolina","NC","Transylvania",37175,0.367004309138732,0
"1950","North Carolina","NC","Tyrrell",37177,0.414031052328925,0
"1951","North Carolina","NC","Union",37179,0.324822627944376,0
"1952","North Carolina","NC","Vance",37181,0.612153977073635,1
"1953","North Carolina","NC","Wake",37183,0.573772231740785,1
"1954","North Carolina","NC","Warren",37185,0.651595204226783,1
"1955","North Carolina","NC","Washington",37187,0.569343065693431,1
"1956","North Carolina","NC","Watauga",37189,0.471502417875604,1
"1957","North Carolina","NC","Wayne",37191,0.429481741600742,0
"1958","North Carolina","NC","Wilkes",37193,0.212103783231084,0
"1959","North Carolina","NC","Wilson",37195,0.515615576242297,1
"1960","North Carolina","NC","Yadkin",37197,0.179300953245574,0
"1961","North Carolina","NC","Yancey",37199,0.320883534136546,0
"1962","North Dakota","ND","Adams",38001,0.177339901477833,0
"1963","North Dakota","ND","Barnes",38003,0.298839820359281,0
"1964","North Dakota","ND","Benson",38005,0.418697165589259,0
"1965","North Dakota","ND","Billings",38007,0.0975206611570248,0
"1966","North Dakota","ND","Bottineau",38009,0.210646823125358,0
"1967","North Dakota","ND","Bowman",38011,0.127028539451595,0
"1968","North Dakota","ND","Burke",38013,0.113117870722433,0
"1969","North Dakota","ND","Burleigh",38015,0.226786719189645,0
"1970","North Dakota","ND","Cass",38017,0.388030338649608,0
"1971","North Dakota","ND","Cavalier",38019,0.23728813559322,0
"1972","North Dakota","ND","Dickey",38021,0.230162027420025,0
"1973","North Dakota","ND","Divide",38023,0.200984413453651,0
"1974","North Dakota","ND","Dunn",38025,0.159607668301382,0
"1975","North Dakota","ND","Eddy",38027,0.28838342810723,0
"1976","North Dakota","ND","Emmons",38029,0.108531044926805,0
"1977","North Dakota","ND","Foster",38031,0.201861547411286,0
"1978","North Dakota","ND","Golden Valley",38033,0.103448275862069,0
"1979","North Dakota","ND","Grand Forks",38035,0.357352214720896,0
"1980","North Dakota","ND","Grant",38037,0.133960897900072,0
"1981","North Dakota","ND","Griggs",38039,0.235573122529644,0
"1982","North Dakota","ND","Hettinger",38041,0.12962962962963,0
"1983","North Dakota","ND","Kidder",38043,0.130087209302326,0
"1984","North Dakota","ND","LaMoure",38045,0.233379823337982,0
"1985","North Dakota","ND","Logan",38047,0.106841611996251,0
"1986","North Dakota","ND","McHenry",38049,0.173758865248227,0
"1987","North Dakota","ND","McIntosh",38051,0.162517289073306,0
"1988","North Dakota","ND","McKenzie",38053,0.149400684931507,0
"1989","North Dakota","ND","McLean",38055,0.203386641580433,0
"1990","North Dakota","ND","Mercer",38057,0.13263562580094,0
"1991","North Dakota","ND","Morton",38059,0.194542698332491,0
"1992","North Dakota","ND","Mountrail",38061,0.297126156843643,0
"1993","North Dakota","ND","Nelson",38063,0.312172393709959,0
"1994","North Dakota","ND","Oliver",38065,0.11701081612586,0
"1995","North Dakota","ND","Pembina",38067,0.215984776403425,0
"1996","North Dakota","ND","Pierce",38069,0.208112023177209,0
"1997","North Dakota","ND","Ramsey",38071,0.283694627709708,0
"1998","North Dakota","ND","Ransom",38073,0.355235269181857,0
"1999","North Dakota","ND","Renville",38075,0.155452436194896,0
"2000","North Dakota","ND","Richland",38077,0.27186512118019,0
"2001","North Dakota","ND","Rolette",38079,0.558988015978695,1
"2002","North Dakota","ND","Sargent",38081,0.347521281922884,0
"2003","North Dakota","ND","Sheridan",38083,0.120711562897078,0
"2004","North Dakota","ND","Sioux",38085,0.61525974025974,1
"2005","North Dakota","ND","Slope",38087,0.1,0
"2006","North Dakota","ND","Stark",38089,0.142265865930855,0
"2007","North Dakota","ND","Steele",38091,0.361361361361361,0
"2008","North Dakota","ND","Stutsman",38093,0.245987198424421,0
"2009","North Dakota","ND","Towner",38095,0.263612791702679,0
"2010","North Dakota","ND","Traill",38097,0.315535214848716,0
"2011","North Dakota","ND","Walsh",38099,0.251725625539258,0
"2012","North Dakota","ND","Ward",38101,0.211805048883701,0
"2013","North Dakota","ND","Wells",38103,0.175828787242971,0
"2014","North Dakota","ND","Williams",38105,0.135472788318888,0
"2015","Ohio","OH","Adams",39001,0.204771546791091,0
"2016","Ohio","OH","Allen",39003,0.289667494661612,0
"2017","Ohio","OH","Ashland",39005,0.233428222854819,0
"2018","Ohio","OH","Ashtabula",39007,0.381163285780703,0
"2019","Ohio","OH","Athens",39009,0.555989539109466,1
"2020","Ohio","OH","Auglaize",39011,0.168451348034029,0
"2021","Ohio","OH","Belmont",39013,0.282276203328835,0
"2022","Ohio","OH","Brown",39015,0.222012546539501,0
"2023","Ohio","OH","Butler",39017,0.337335120427522,0
"2024","Ohio","OH","Carroll",39019,0.241242160012238,0
"2025","Ohio","OH","Champaign",39021,0.253756076005303,0
"2026","Ohio","OH","Clark",39023,0.379755490077976,0
"2027","Ohio","OH","Clermont",39025,0.269519072648581,0
"2028","Ohio","OH","Clinton",39027,0.217724230254351,0
"2029","Ohio","OH","Columbiana",39029,0.269085084738426,0
"2030","Ohio","OH","Coshocton",39031,0.258037551440329,0
"2031","Ohio","OH","Crawford",39033,0.240422103238551,0
"2032","Ohio","OH","Cuyahoga",39035,0.65958345340183,1
"2033","Ohio","OH","Darke",39037,0.175404175168733,0
"2034","Ohio","OH","Defiance",39039,0.295074758135444,0
"2035","Ohio","OH","Delaware",39041,0.393529751588677,0
"2036","Ohio","OH","Erie",39043,0.427297887061579,0
"2037","Ohio","OH","Fairfield",39045,0.341242302470067,0
"2038","Ohio","OH","Fayette",39047,0.245386131517649,0
"2039","Ohio","OH","Franklin",39049,0.604325979970403,1
"2040","Ohio","OH","Fulton",39051,0.285936395759717,0
"2041","Ohio","OH","Gallia",39053,0.203232541953445,0
"2042","Ohio","OH","Geauga",39055,0.351795118239523,0
"2043","Ohio","OH","Greene",39057,0.353575704268367,0
"2044","Ohio","OH","Guernsey",39059,0.263272331944193,0
"2045","Ohio","OH","Hamilton",39061,0.527289793184701,1
"2046","Ohio","OH","Hancock",39063,0.266746245454293,0
"2047","Ohio","OH","Hardin",39065,0.237514234585977,0
"2048","Ohio","OH","Harrison",39067,0.238451758722983,0
"2049","Ohio","OH","Henry",39069,0.269595176571921,0
"2050","Ohio","OH","Highland",39071,0.203934922436625,0
"2051","Ohio","OH","Hocking",39073,0.294048917276834,0
"2052","Ohio","OH","Holmes",39075,0.161751402207346,0
"2053","Ohio","OH","Huron",39077,0.289602963678827,0
"2054","Ohio","OH","Jackson",39079,0.235594829474914,0
"2055","Ohio","OH","Jefferson",39081,0.300456507561877,0
"2056","Ohio","OH","Knox",39083,0.284832851117231,0
"2057","Ohio","OH","Lake",39085,0.39912771192127,0
"2058","Ohio","OH","Lawrence",39087,0.262111474424024,0
"2059","Ohio","OH","Licking",39089,0.330783823298413,0
"2060","Ohio","OH","Logan",39091,0.215428121088498,0
"2061","Ohio","OH","Lorain",39093,0.476295158008566,1
"2062","Ohio","OH","Lucas",39095,0.561020672619409,1
"2063","Ohio","OH","Madison",39097,0.276402544823597,0
"2064","Ohio","OH","Mahoning",39099,0.498653017241379,1
"2065","Ohio","OH","Marion",39101,0.301192918471241,0
"2066","Ohio","OH","Medina",39103,0.352204699418866,0
"2067","Ohio","OH","Meigs",39105,0.226339509263896,0
"2068","Ohio","OH","Mercer",39107,0.155758077879039,0
"2069","Ohio","OH","Miami",39109,0.24879584328896,0
"2070","Ohio","OH","Monroe",39111,0.244591611479029,0
"2071","Ohio","OH","Montgomery",39113,0.472379123580629,0
